,FIPS,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,2010 Housing Units,2010 Median Gross Rent,2010 Percent Transit,2018 Housing Units,2018 Median Gross Rent,2018 Percent Transit,Change Housing Units,Change Median Rent,Change Percent Transit
2725,06037480012,"Census Tract 4800.12 (part), East San Gabriel CDP (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4800.12 (part), East San Gabriel CDP (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,480012,1472,1315.0,9.92,1727,1422.0,4.48,0.17323369565217392,0.08136882129277566,-5.4399999999999995
2726,06037480012,"Census Tract 4800.12 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4800.12 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,480012,408,952.0,6.83,1727,1422.0,4.48,3.232843137254902,0.49369747899159666,-2.3499999999999996
2727,06037431501,"Census Tract 4315.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4315.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431501,174,,0.0,1709,1362.0,4.59,8.82183908045977,,4.59
2728,06037431501,"Census Tract 4315.01 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4315.01 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431501,1313,1555.0,3.17,1709,1362.0,4.59,0.3015993907083016,-0.12411575562700965,1.42
2730,06037432101,"Census Tract 4321.01 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4321.01 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432101,1350,1676.0,3.01,1420,1824.0,5.88,0.05185185185185185,0.0883054892601432,2.87
2732,06037432102,"Census Tract 4321.02 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4321.02 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432102,1748,1710.0,2.31,1807,1826.0,4.18,0.033752860411899316,0.06783625730994151,1.8699999999999997
2733,06037432300,"Census Tract 4323, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4323, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432300,1134,1440.0,2.92,1230,1590.0,0.63,0.08465608465608465,0.10416666666666667,-2.29
2734,06037432401,"Census Tract 4324.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4324.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432401,1028,1333.0,4.98,1035,1287.0,7.31,0.006809338521400778,-0.0345086271567892,2.329999999999999
2735,06037432402,"Census Tract 4324.02, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4324.02, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432402,1673,1211.0,7.24,1815,1215.0,4.05,0.08487746563060371,0.0033030553261767133,-3.1900000000000004
2736,06037432601,"Census Tract 4326.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4326.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432601,1636,1219.0,2.91,1787,1338.0,6.36,0.09229828850855745,0.09762100082034454,3.45
2737,06037432602,"Census Tract 4326.02, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4326.02, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432602,1174,1462.0,5.49,1203,1625.0,4.47,0.024701873935264053,0.11149110807113544,-1.0200000000000005
2738,06037432700,"Census Tract 4327, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4327, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432700,1281,1128.0,2.21,1465,1221.0,5.53,0.14363778298204527,0.08244680851063829,3.3200000000000003
2739,06037432801,"Census Tract 4328.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4328.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432801,801,919.0,4.47,1011,827.0,0.65,0.26217228464419473,-0.10010881392818281,-3.82
2740,06037432802,"Census Tract 4328.02, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4328.02, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432802,1522,1171.0,23.08,1518,1177.0,14.7,-0.002628120893561104,0.005123825789923143,-8.379999999999999
2741,06037433101,"Census Tract 4331.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4331.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433101,615,870.0,0.0,693,938.0,1.45,0.12682926829268293,0.07816091954022988,1.45
2743,06037433102,"Census Tract 4331.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4331.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433102,1111,1159.0,4.88,1338,1157.0,7.8,0.20432043204320433,-0.001725625539257981,2.92
2744,06037433102,"Census Tract 4331.02 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4331.02 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433102,120,965.0,14.05,1338,1157.0,7.8,10.15,0.19896373056994818,-6.250000000000001
2746,06037433200,"Census Tract 4332, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4332, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433200,1551,1066.0,7.24,1768,1084.0,6.65,0.1399097356544165,0.016885553470919325,-0.5899999999999999
2747,06037433302,"Census Tract 4333.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4333.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433302,404,1040.0,1.55,442,976.0,5.8,0.09405940594059406,-0.06153846153846154,4.25
2749,06037433304,"Census Tract 4333.04, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4333.04, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433304,1338,1092.0,11.42,1441,1194.0,10.23,0.07698056801195814,0.09340659340659341,-1.1899999999999995
2750,06037433305,"Census Tract 4333.05, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4333.05, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433305,1159,1273.0,9.27,1283,1328.0,4.21,0.10698878343399482,0.04320502749410841,-5.06
2751,06037433306,"Census Tract 4333.06, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4333.06, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433306,754,1402.0,9.49,805,1302.0,4.29,0.06763925729442971,-0.07132667617689016,-5.2
2752,06037433307,"Census Tract 4333.07, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4333.07, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433307,789,1307.0,7.43,905,1386.0,6.91,0.14702154626108999,0.060443764345830146,-0.5199999999999996
2753,06037433401,"Census Tract 4334.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4334.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433401,563,1322.0,1.68,815,1349.0,0.96,0.44760213143872113,0.02042360060514372,-0.72
2754,06037433401,"Census Tract 4334.01 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4334.01 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433401,209,1250.0,3.41,815,1349.0,0.96,2.8995215311004783,0.0792,-2.45
2755,06037433402,"Census Tract 4334.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4334.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433402,1110,1107.0,1.91,1202,1207.0,4.85,0.08288288288288288,0.09033423667570009,2.9399999999999995
2757,06037433403,"Census Tract 4334.03, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4334.03, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433403,1251,1099.0,7.49,1330,1082.0,6.9,0.06314948041566747,-0.015468607825295723,-0.5899999999999999
2758,06037433504,"Census Tract 4335.04 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4335.04 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433504,675,1248.0,2.6,1110,1323.0,2.42,0.6444444444444445,0.06009615384615385,-0.18000000000000016
2759,06037433504,"Census Tract 4335.04 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4335.04 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433504,357,1102.0,3.42,1110,1323.0,2.42,2.1092436974789917,0.20054446460980035,-1.0
2760,06037433801,"Census Tract 4338.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4338.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433801,545,1128.0,8.3,1494,1177.0,1.81,1.7412844036697248,0.04343971631205674,-6.49
2761,06037433801,"Census Tract 4338.01 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4338.01 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433801,766,1190.0,4.4,1494,1177.0,1.81,0.9503916449086162,-0.010924369747899159,-2.5900000000000003
2762,06037433901,"Census Tract 4339.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4339.01, El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433901,1303,1121.0,6.93,1397,1131.0,2.54,0.07214121258633922,0.008920606601248885,-4.39
2763,06037433902,"Census Tract 4339.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4339.02 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433902,931,1186.0,3.04,981,1188.0,1.49,0.05370569280343716,0.0016863406408094434,-1.55
2765,06037434001,"Census Tract 4340.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4340.01 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,434001,1062,1294.0,8.1,1022,1334.0,1.89,-0.03766478342749529,0.030911901081916538,-6.21
2767,06037434003,"Census Tract 4340.03 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4340.03 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,434003,891,1267.0,7.65,1073,1156.0,4.34,0.20426487093153758,-0.08760852407261246,-3.3100000000000005
2770,06037431400,"Census Tract 4314 (part), Mayflower Village CDP, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4314 (part), Mayflower Village CDP, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431400,1444,1757.0,4.13,1391,1375.0,6.89,-0.036703601108033244,-0.2174160500853728,2.76
2772,06037430302,"Census Tract 4303.02, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4303.02, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430302,2532,1360.0,2.08,2368,1455.0,2.71,-0.06477093206951026,0.06985294117647059,0.6299999999999999
2773,06037430901,"Census Tract 4309.01, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4309.01, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430901,1704,1489.0,2.83,1644,1436.0,7.02,-0.035211267605633804,-0.035594358629952985,4.1899999999999995
2774,06037430902,"Census Tract 4309.02, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4309.02, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430902,1667,1472.0,7.83,1644,1652.0,2.58,-0.013797240551889621,0.12228260869565218,-5.25
2775,06037431001,"Census Tract 4310.01, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4310.01, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431001,3009,1402.0,5.58,2904,1394.0,3.99,-0.03489531405782652,-0.005706134094151213,-1.5899999999999999
2776,06037431002,"Census Tract 4310.02, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4310.02, Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431002,1388,1245.0,1.05,1310,1164.0,3.3,-0.056195965417867436,-0.06506024096385542,2.25
2777,06037431100,"Census Tract 4311 (part), Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4311 (part), Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431100,2146,1241.0,10.86,2227,1634.0,5.33,0.03774464119291705,0.3166800966962127,-5.529999999999999
2780,06037431200,"Census Tract 4312 (part), South Monrovia Island CDP, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4312 (part), South Monrovia Island CDP, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431200,1535,1388.0,3.94,1597,1387.0,2.32,0.040390879478827364,-0.0007204610951008645,-1.62
2782,06037433802,"Census Tract 4338.02 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4338.02 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433802,702,1425.0,0.0,961,1579.0,1.48,0.36894586894586895,0.1080701754385965,1.48
2785,06037430501,"Census Tract 4305.01, Sierra Madre city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4305.01, Sierra Madre city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430501,1822,1557.0,0.89,1840,1679.0,2.24,0.009879253567508232,0.0783558124598587,1.35
2786,06037430502,"Census Tract 4305.02, Sierra Madre city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4305.02, Sierra Madre city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430502,3066,1466.0,4.25,3235,1412.0,1.51,0.05512067840834964,-0.036834924965893585,-2.74
2787,06037433501,"Census Tract 4335.01 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4335.01 (part), South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433501,549,874.0,6.57,614,944.0,11.13,0.11839708561020036,0.08009153318077804,4.5600000000000005
2789,06037433503,"Census Tract 4335.03, South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4335.03, South El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,433503,715,1350.0,7.84,741,1338.0,3.01,0.03636363636363636,-0.008888888888888889,-4.83
